28217.32031;3597.693604;0;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28221.23828;3385.761475;1;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28236.8125;3574.730469;0;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28251.24805;3393.329346;1;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28224.27344;3598.915283;0;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28210.2168;3404.909424;1;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28226.68164;3589.417236;0;0;2023-12-12 16:15:26.515751;4;;;;;;;;;;
28255.63281;3401.820068;1;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28241.01758;3587.789551;0;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28219.62305;3385.195801;1;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28223.9707;3582.18457;0;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28255.2168;3386.616943;1;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28258.07617;3577.751221;0;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28232.02734;3392.483887;1;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28225.92578;3590.78418;0;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28253.23828;3403.618408;1;0;2023-12-12 16:15:26.524401;5;;;;;;;;;;
28254.00195;3581.046631;0;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28219.13867;3398.919434;1;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28214.81445;3581.76123;0;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28245.18164;3392.863281;1;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28249.28711;3594.390137;0;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28211.95117;3397.419678;1;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28218.46094;3574.205566;0;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28247.15234;3390.053467;1;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28239.37305;3590.203125;0;0;2023-12-12 16:15:26.533563;6;;;;;;;;;;
28217.58398;3400.396484;1;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28216.02539;3586.13501;0;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28257.27539;3389.470459;1;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28250.22266;3583.289795;0;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28214.52734;3406.75;1;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28225.73828;3582.155029;0;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28250.25977;3400.030762;1;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28253.41211;3593.593018;0;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28216.37109;3404.500244;1;0;2023-12-12 16:15:26.542394;7;;;;;;;;;;
28226.16602;3581.137939;0;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28242.16211;3400.844238;1;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28242.51563;3585.988281;0;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28219.20313;3402.342529;1;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28211.69141;3589.184082;0;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28241.55469;3399.905273;1;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28244.61719;3598.244385;0;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28236.11328;3394.978516;1;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28215.27148;3583.608643;0;0;2023-12-12 16:15:26.551669;8;;;;;;;;;;
28221.66602;3392.659912;1;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28245.67188;3586.871338;0;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28232.23828;3400.411377;1;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28218.45313;3574.731201;0;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28214.57422;3387.123047;1;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28249.38281;3586.36084;0;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28251.70703;3396.756104;1;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28221.97266;3593.603027;0;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28220.52734;3394.646729;1;0;2023-12-12 16:15:26.559396;9;;;;;;;;;;
28251.56641;3581.638428;0;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28252.96875;3392.163818;1;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28223.98633;3590.770996;0;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28227.24805;3401.418457;1;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28258.18359;3591.819336;0;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28257.03125;3407.060791;1;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28225.98438;3598.025635;0;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28219.19531;3404.638916;1;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28244.87109;3585.772705;0;0;2023-12-12 16:15:26.568421;10;;;;;;;;;;
28250.9043;3393.783447;1;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28218.17578;3601.402344;0;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28211.61133;3384.974121;1;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28245.54297;3588.931885;0;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28249.6582;3392.235596;1;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28212.78906;3579.326904;0;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28213.59766;3388.71167;1;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28259.05664;3577.345215;0;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28256.98633;3389.532227;1;0;2023-12-12 16:15:26.577423;11;;;;;;;;;;
28217.36133;3588.788818;0;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28218.87109;3386.766602;1;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28243.58984;3587.297852;0;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28252.47852;3397.44165;1;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28227.57422;3587.458252;0;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28214.40625;3398.570801;1;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28248.0918;3589.419922;0;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28242.0625;3406.597412;1;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28216.18555;3594.253906;0;0;2023-12-12 16:15:26.586577;12;;;;;;;;;;
28213.44922;3393.719238;1;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28251.4668;3598.880371;0;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28256.99609;3405.244629;1;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28240.79102;3583.25708;0;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28220.24219;3403.369385;1;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28221.26563;3587.853027;0;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28255.25391;3398.865479;1;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28253.6875;3586.420654;0;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28221.16602;3396.65918;1;0;2023-12-12 16:15:26.594541;13;;;;;;;;;;
28226.2832;3576.925781;0;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28266.59375;3385.881836;1;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28243.91016;3579.72583;0;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28223.75781;3382.325684;1;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28221.50391;3585.112549;0;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28255.95703;3402.498779;1;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28256.31836;3582.268311;0;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28214.57227;3395.367432;1;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28227.53516;3586.129639;0;0;2023-12-12 16:15:26.603418;14;;;;;;;;;;
28252.27344;3405.575684;1;0;2023-12-12 16:15:26.612418;15;;;;;;;;;;
28260.0957;3593.429688;0;0;2023-12-12 16:15:26.612418;15;;;;;;;;;;
28216.89453;3399.268066;1;0;2023-12-12 16:15:26.612418;15;;;;;;;;;;
28230.07031;3581.228516;0;0;2023-12-12 16:15:26.612418;15;;;;;;;;;;
28240.33594;3409.296631;1;0;2023-12-12 16:15:26.612750;15;;;;;;;;;;
28250.91992;3580.571533;0;0;2023-12-12 16:15:26.612750;15;;;;;;;;;;
28223.85156;3386.32666;1;0;2023-12-12 16:15:26.612750;15;;;;;;;;;;
28223.7793;3593.231201;0;0;2023-12-12 16:15:26.612750;15;;;;;;;;;;
28243.01367;3392.367188;1;0;2023-12-12 16:15:26.612750;15;;;;;;;;;;
28248.38867;3593.753418;0;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28220.81445;3393.564209;1;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28212.875;3584.19873;0;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28247.98242;3391.84082;1;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28249.37695;3583.51709;0;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28230.93555;3392.69751;1;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28221.77539;3578.470459;0;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28240.79492;3401.178711;1;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28252.44141;3574.849121;0;0;2023-12-12 16:15:26.621486;16;;;;;;;;;;
28218.77539;3391.796875;1;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28217.23242;3592.054199;0;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28237.22656;3394.879639;1;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28258.36914;3583.429932;0;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28234.62891;3403.20874;1;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28223.49609;3580.079346;0;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28233.97461;3403.672363;1;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28245.68164;3595.542969;0;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28249.42773;3398.40625;1;0;2023-12-12 16:15:26.629420;17;;;;;;;;;;
28222.01367;3584.905518;0;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28225.88672;3388.729004;1;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28243.99023;3585.346924;0;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28256.22461;3409.267334;1;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28222.34375;3595.27124;0;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28204.2207;3402.456055;1;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28250.93359;3592.095947;0;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28247.88672;3390.111084;1;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28213.94141;3580.192627;0;0;2023-12-12 16:15:26.638462;18;;;;;;;;;;
28219.58789;3393.567383;1;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28246.99023;3591.691895;0;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28249.92383;3394.981934;1;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28222.9043;3592.667725;0;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28223.54492;3385.897217;1;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28241.57813;3579.169678;0;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28243.77734;3388.448975;1;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28214.36328;3583.029541;0;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28220.67578;3390.725586;1;0;2023-12-12 16:15:26.647631;19;;;;;;;;;;
28255.38867;3581.364746;0;0;2023-12-12 16:15:26.656187;20;;;;;;;;;;
28257.70508;3393.543701;1;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28220.35547;3573.155762;0;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28226.29492;3400.666504;1;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28254.13477;3591.129395;0;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28256.76563;3406.809326;1;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28218.24219;3595.315186;0;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28222.55273;3377.26709;1;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28237.4043;3575.995117;0;0;2023-12-12 16:15:26.656394;20;;;;;;;;;;
28245.33203;3396.642822;1;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28229.39453;3580.589355;0;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28216.12891;3402.524658;1;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28246.50977;3590.365723;0;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28256.31445;3388.547852;1;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28235.31445;3582.057129;0;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28225.2793;3403.111572;1;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28242.71484;3588.97168;0;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28261.25391;3399.021484;1;0;2023-12-12 16:15:26.665407;21;;;;;;;;;;
28242.29102;3588.534668;0;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28227.89844;3395.672363;1;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28217.39063;3593.233154;0;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28260.98438;3404.214355;1;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28246.50781;3599.443359;0;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28218.58789;3392.965332;1;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28218.73438;3578.814453;0;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28250.27539;3400.36792;1;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28249.12891;3590.095947;0;0;2023-12-12 16:15:26.673393;22;;;;;;;;;;
28221.79688;3393.525879;1;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28217.38867;3589.758789;0;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28257.52148;3393.662109;1;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28254.27734;3595.993896;0;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28216.18945;3405.308105;1;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28218.92773;3592.420898;0;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28255.45703;3389.074707;1;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28252.61328;3580.68042;0;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28221.76172;3395.891357;1;0;2023-12-12 16:15:26.682408;23;;;;;;;;;;
28226.23047;3590.05249;0;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28247.24219;3400.099854;1;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28241.62695;3596.104248;0;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28215.73828;3401.010986;1;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28206.19727;3591.207031;0;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28240.06055;3383.822754;1;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28251.8457;3586.647217;0;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28216.17188;3408.043213;1;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28213.34766;3579.855957;0;0;2023-12-12 16:15:26.691409;24;;;;;;;;;;
28242.54688;3397.963623;1;0;2023-12-12 16:15:26.699392;25;;;;;;;;;;
28244.97266;3583.811279;0;0;2023-12-12 16:15:26.699392;25;;;;;;;;;;
28217.82227;3409.232422;1;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28221.21484;3588.739258;0;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28245.91602;3396.925781;1;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28245.37109;3594.984131;0;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28230.44141;3403.133545;1;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28214.59766;3593.496094;0;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28237.44922;3398.035889;1;0;2023-12-12 16:15:26.700393;25;;;;;;;;;;
28246.92578;3578.811035;0;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28230.28906;3390.935059;1;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28217.29102;3580.831055;0;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28237.44336;3390.149414;1;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28248.75586;3594.905029;0;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28240.91602;3404.17041;1;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28211.45898;3587.600586;0;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28214.81836;3396.490479;1;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28247.48047;3581.106934;0;0;2023-12-12 16:15:26.708335;26;;;;;;;;;;
28241.37891;3400.328125;1;0;2023-12-12 16:15:26.716341;27;;;;;;;;;;
28223.74023;3580.824219;0;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28214.14453;3398.900879;1;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28250.21289;3579.170654;0;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28251.77539;3398.3125;1;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28210.36719;3588.048828;0;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28212.98242;3400.274414;1;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28255.8125;3590.428467;0;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28257.55664;3401.003662;1;0;2023-12-12 16:15:26.717341;27;;;;;;;;;;
28220.63086;3585.124512;0;0;2023-12-12 16:15:26.725343;28;;;;;;;;;;
28215.92383;3385.176025;1;0;2023-12-12 16:15:26.726354;28;;;;;;;;;;
28248.44727;3579.323486;0;0;2023-12-12 16:15:26.726354;28;;;;;;;;;;
28252.38867;3398.470947;1;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28217.51563;3595.151855;0;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28222.4668;3394.034668;1;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28250.31836;3583.224365;0;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28244.94727;3406.60498;1;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28225.5332;3589.419678;0;0;2023-12-12 16:15:26.726463;28;;;;;;;;;;
28220.48828;3403.418457;1;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28248.17383;3577.176025;0;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28248.72656;3391.124023;1;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28218.79883;3592.144287;0;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28220.21484;3400.600342;1;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28237.21484;3589.679199;0;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28242.18359;3406.178711;1;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28225.58008;3594.859375;0;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28218.37109;3396.167969;1;0;2023-12-12 16:15:26.735375;29;;;;;;;;;;
28244.44531;3583.219238;0;0;2023-12-12 16:15:26.742342;30;;;;;;;;;;
28254.34375;3404.602783;1;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28233.0918;3589.515625;0;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28228.43359;3391.781982;1;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28243.95703;3591.301514;0;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28270.56445;3403.588135;1;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28249.57617;3586.204346;0;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28224.42188;3396.738525;1;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28224.36914;3588.230957;0;0;2023-12-12 16:15:26.743340;30;;;;;;;;;;
28252.0957;3386.898926;1;0;2023-12-12 16:15:26.752231;31;;;;;;;;;;
28254.00586;3590.38916;0;0;2023-12-12 16:15:26.752231;31;;;;;;;;;;
28224.16602;3400.698975;1;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28220.56641;3581.425537;0;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28254.1875;3394.538574;1;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28259.24805;3586.2771;0;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28235.89063;3404.938232;1;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28230.4668;3591.362061;0;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28258.40234;3402.108643;1;0;2023-12-12 16:15:26.752341;31;;;;;;;;;;
28258.39063;3595.179443;0;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28232.83203;3405.547363;1;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28223.6582;3573.047852;0;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28257.8457;3397.690918;1;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28266.12695;3585.75415;0;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28226.51367;3391.908936;1;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28234.26563;3585.218994;0;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28259.98828;3396.768799;1;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28264.2207;3587.400879;0;0;2023-12-12 16:15:26.761341;32;;;;;;;;;;
28227.86523;3401.414063;1;0;2023-12-12 16:15:26.770217;33;;;;;;;;;;
28219.83008;3576.253662;0;0;2023-12-12 16:15:26.770217;33;;;;;;;;;;
28257.31641;3390.543945;1;0;2023-12-12 16:15:26.770217;33;;;;;;;;;;
28254.06641;3591.015625;0;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28220.07422;3404.435303;1;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28220.11523;3587.781494;0;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28253.14648;3389.683594;1;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28249.4375;3580.368652;0;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28225.35156;3403.301758;1;0;2023-12-12 16:15:26.770341;33;;;;;;;;;;
28218.96289;3589.140869;0;0;2023-12-12 16:15:26.777485;34;;;;;;;;;;
28249.79297;3394.402588;1;0;2023-12-12 16:15:26.777485;34;;;;;;;;;;
28249.55273;3598.864502;0;0;2023-12-12 16:15:26.777485;34;;;;;;;;;;
28214.97461;3397.334717;1;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28219.87109;3579.934082;0;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28239.4082;3387.655518;1;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28251.0957;3590.048584;0;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28232.99219;3393.005127;1;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28226.375;3592.259766;0;0;2023-12-12 16:15:26.778365;34;;;;;;;;;;
28226.625;3397.53833;1;0;2023-12-12 16:15:26.787147;35;;;;;;;;;;
28244.95703;3586.507568;0;0;2023-12-12 16:15:26.787147;35;;;;;;;;;;
28232.51367;3396.000977;1;0;2023-12-12 16:15:26.787147;35;;;;;;;;;;
28214.54297;3588.793213;0;0;2023-12-12 16:15:26.787147;35;;;;;;;;;;
28222.10352;3400.839111;1;0;2023-12-12 16:15:26.787147;35;;;;;;;;;;
28255.02734;3591.326172;0;0;2023-12-12 16:15:26.787366;35;;;;;;;;;;
28242.72266;3404.700195;1;0;2023-12-12 16:15:26.787366;35;;;;;;;;;;
28225.87891;3597.099365;0;0;2023-12-12 16:15:26.787366;35;;;;;;;;;;
28219.09766;3404.331543;1;0;2023-12-12 16:15:26.787366;35;;;;;;;;;;
28252.95313;3578.027588;0;0;2023-12-12 16:15:26.795544;36;;;;;;;;;;
28246.94531;3409.344238;1;0;2023-12-12 16:15:26.795544;36;;;;;;;;;;
28217.99219;3582.85376;0;0;2023-12-12 16:15:26.795544;36;;;;;;;;;;
28220.29102;3398.196045;1;0;2023-12-12 16:15:26.795544;36;;;;;;;;;;
28248.46484;3577.400635;0;0;2023-12-12 16:15:26.795544;36;;;;;;;;;;
